source_frame,driving_video
/data/fhongac/origDataset/vox1_frames/test/id10284#Uzxv7Axh3Z8#019680#019858.mp4/0000146.png,/data/fhongac/origDataset/vox1/test/id10291#uiBjIKX_0l8#000067#000277.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000395.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#000698#001023.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#006139#006254.mp4/0000060.png,/data/fhongac/origDataset/vox1/test/id10284#Uzxv7Axh3Z8#019680#019858.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#OjG2EYFgubs#002893#002993.mp4/0000038.png,/data/fhongac/origDataset/vox1/test/id10283#r9-0pljhZqs#009636#009808.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#008726#008862.mp4/0000139.png,/data/fhongac/origDataset/vox1/test/id10282#IDA_ElNHLn4#001226#001390.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#3g9CjhcNEWk#000935#001219.mp4/0000065.png,/data/fhongac/origDataset/vox1/test/id10281#FL2UicCNcwI#002368#002474.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#oa10caYOOzk#000789#000933.mp4/0000091.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#005478#005818.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#008458#008688.mp4/0000152.png,/data/fhongac/origDataset/vox1/test/id10287#RfDogGJ-UnM#001114#001235.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#001835#001985.mp4/0000009.png,/data/fhongac/origDataset/vox1/test/id10291#TMCTm7GxiDE#003459#003580.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#8l5ZnDf-FUA#003737#003869.mp4/0000098.png,/data/fhongac/origDataset/vox1/test/id10291#kt4P4cyTpWQ#007598#007712.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#021729#021933.mp4/0000174.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006609#006906.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#004020#004263.mp4/0000268.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#002331#002614.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002006#002397.mp4/0000308.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#013030#013309.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002006#002397.mp4/0000034.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#000698#001023.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#zFii0ROZZjc#001119#001309.mp4/0000188.png,/data/fhongac/origDataset/vox1/test/id10287#V0ubcXO71Sg#005153#005311.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#jjzisko126k#001017#001182.mp4/0000118.png,/data/fhongac/origDataset/vox1/test/id10289#8l5ZnDf-FUA#003737#003869.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#009581#009709.mp4/0000074.png,/data/fhongac/origDataset/vox1/test/id10286#mYc2BIS0zWU#002129#002234.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000044.png,/data/fhongac/origDataset/vox1/test/id10285#Zdmm9Mrr8Ts#000390#000559.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#r9-0pljhZqs#013264#013592.mp4/0000324.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#002006#002397.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#arklnCzCq48#006950#007552.mp4/0000119.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#001173#001330.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#012058#012168.mp4/0000008.png,/data/fhongac/origDataset/vox1/test/id10286#DPPq8w5ILrA#003645#003916.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#isKyMAYUOgg#004636#004965.mp4/0000011.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#002282#002395.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#FL2UicCNcwI#001150#001267.mp4/0000009.png,/data/fhongac/origDataset/vox1/test/id10287#4oOmqI1myzY#000381#000729.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#isKyMAYUOgg#011210#011721.mp4/0000062.png,/data/fhongac/origDataset/vox1/test/id10290#KacOkTDTi-g#001178#001596.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#Rzpm9hlXV6I#008487#008631.mp4/0000034.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#002006#002397.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#021729#021933.mp4/0000181.png,/data/fhongac/origDataset/vox1/test/id10281#FL2UicCNcwI#002009#002086.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002006#002397.mp4/0000297.png,/data/fhongac/origDataset/vox1/test/id10291#oLJhH76d0kU#002289#002484.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#002909#003357.mp4/0000111.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#011254#011356.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#2dD2ZWGfhwc#002584#002693.mp4/0000091.png,/data/fhongac/origDataset/vox1/test/id10281#ni6gO5jDLJE#001162#001282.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#ZAK9gLYNqPs#004482#004798.mp4/0000307.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#020319#020422.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#012058#012168.mp4/0000037.png,/data/fhongac/origDataset/vox1/test/id10286#iH0jGPqp3Hc#004715#005000.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#002428#002673.mp4/0000027.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#014249#014381.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#015900#016008.mp4/0000081.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#005850#005975.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#oLJhH76d0kU#002289#002484.mp4/0000005.png,/data/fhongac/origDataset/vox1/test/id10283#r9-0pljhZqs#011158#011299.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#4aLg_keiGHw#000871#001068.mp4/0000056.png,/data/fhongac/origDataset/vox1/test/id10283#N69Hp2DGMLk#000519#000619.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002515#002899.mp4/0000132.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006609#006906.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#sf4uMnkYFG8#006920#007944.mp4/0000670.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#001059#001210.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#001538#002000.mp4/0000030.png,/data/fhongac/origDataset/vox1/test/id10284#Rzpm9hlXV6I#008487#008631.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#isKyMAYUOgg#007215#007387.mp4/0000169.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#020799#021121.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#TMCTm7GxiDE#002595#002901.mp4/0000120.png,/data/fhongac/origDataset/vox1/test/id10287#V0ubcXO71Sg#005153#005311.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#003749#003881.mp4/0000116.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#005552#005758.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#002720#002883.mp4/0000098.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#002688#002867.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#GIhCMsZrHF0#000314#000456.mp4/0000015.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#001889#001989.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000649.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006912#007284.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#014399#014546.mp4/0000043.png,/data/fhongac/origDataset/vox1/test/id10289#Fvm877eQSqE#002663#002802.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#004095#004226.mp4/0000143.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#016375#016489.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#001889#001989.mp4/0000086.png,/data/fhongac/origDataset/vox1/test/id10283#j8UugkSTzzk#004924#005462.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#001330#001433.mp4/0000061.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#017962#018071.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#Fvm877eQSqE#002663#002802.mp4/0000057.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#015542#015783.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#mYc2BIS0zWU#001946#002062.mp4/0000067.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#003228#003677.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#FP4TghS5_UQ#003694#004036.mp4/0000039.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#013987#014099.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#002385#002547.mp4/0000118.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#008458#008688.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#001043#001882.mp4/0000496.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#006074#006271.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#000917#001061.mp4/0000059.png,/data/fhongac/origDataset/vox1/test/id10286#isKyMAYUOgg#000581#000782.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#004448#004569.mp4/0000123.png,/data/fhongac/origDataset/vox1/test/id10284#EoCPhxtWUOc#002260#002691.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#4oOmqI1myzY#000381#000729.mp4/0000034.png,/data/fhongac/origDataset/vox1/test/id10291#98qWWArcL3Y#007075#007205.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#dX8RBKI2FKc#002838#003031.mp4/0000038.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#007056#007176.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#MHoaMi5hKkE#000266#000468.mp4/0000134.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021127#021712.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#qkZNuvX1UNo#002113#002289.mp4/0000142.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#014394#014574.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#9K2YB1d8BqY#001493#001925.mp4/0000078.png,/data/fhongac/origDataset/vox1/test/id10281#ni6gO5jDLJE#004685#004875.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#MHoaMi5hKkE#000653#000756.mp4/0000063.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#001059#001210.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#h87Y8nir1o0#002095#002283.mp4/0000155.png,/data/fhongac/origDataset/vox1/test/id10289#zFii0ROZZjc#001119#001309.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#NHARUN9OhSo#006609#006906.mp4/0000334.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#004001#004462.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#008232#008434.mp4/0000107.png,/data/fhongac/origDataset/vox1/test/id10282#qkZNuvX1UNo#001302#001484.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#004267#004374.mp4/0000078.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#005240#005327.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#bP0bKbQQlzc#004126#004455.mp4/0000232.png,/data/fhongac/origDataset/vox1/test/id10289#8l5ZnDf-FUA#008599#008959.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#3g9CjhcNEWk#002484#002710.mp4/0000037.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#000266#000468.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#mYc2BIS0zWU#001692#001799.mp4/0000067.png,/data/fhongac/origDataset/vox1/test/id10283#N69Hp2DGMLk#000893#001589.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#006300#006400.mp4/0000119.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#003228#003677.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#d2Lasybvo7s#004279#004756.mp4/0000004.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#000935#001219.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#0bA1AJCGEOo#003431#003598.mp4/0000084.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#000266#000468.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#001538#002000.mp4/0000351.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#007400#007564.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#001173#001330.mp4/0000085.png,/data/fhongac/origDataset/vox1/test/id10289#GIhCMsZrHF0#000741#000913.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#RfDogGJ-UnM#001114#001235.mp4/0000096.png,/data/fhongac/origDataset/vox1/test/id10289#zFii0ROZZjc#002432#002557.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#8l5ZnDf-FUA#002853#002993.mp4/0000092.png,/data/fhongac/origDataset/vox1/test/id10291#uiBjIKX_0l8#000067#000277.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000212.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#000266#000468.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#0bA1AJCGEOo#003431#003598.mp4/0000075.png,/data/fhongac/origDataset/vox1/test/id10281#FL2UicCNcwI#001150#001267.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#NXjT3732Ekg#001093#001192.mp4/0000082.png,/data/fhongac/origDataset/vox1/test/id10282#qkZNuvX1UNo#003837#004064.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#qkZNuvX1UNo#006234#006454.mp4/0000055.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#003228#003677.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000072.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#004460#004582.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#TMCTm7GxiDE#002685#002794.mp4/0000005.png,/data/fhongac/origDataset/vox1/test/id10286#a3QzK5pWpI4#006226#006387.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#002282#002395.mp4/0000029.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#001835#001985.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#020799#021121.mp4/0000289.png,/data/fhongac/origDataset/vox1/test/id10289#Rn0Z_lIiL1w#000852#001047.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#019801#020010.mp4/0000204.png,/data/fhongac/origDataset/vox1/test/id10282#neQO6_CUY4w#001043#001882.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#dX8RBKI2FKc#002838#003031.mp4/0000163.png,/data/fhongac/origDataset/vox1/test/id10289#GIhCMsZrHF0#000314#000456.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#zFii0ROZZjc#002582#002807.mp4/0000177.png,/data/fhongac/origDataset/vox1/test/id10282#neQO6_CUY4w#002276#002495.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#NHARUN9OhSo#000605#000886.mp4/0000242.png,/data/fhongac/origDataset/vox1/test/id10289#zFii0ROZZjc#002582#002807.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#3g9CjhcNEWk#002484#002710.mp4/0000151.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#002895#003020.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#bP0bKbQQlzc#000799#001179.mp4/0000342.png,/data/fhongac/origDataset/vox1/test/id10289#8l5ZnDf-FUA#007642#007754.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#kt4P4cyTpWQ#001677#001805.mp4/0000056.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#004424#004520.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#EoCPhxtWUOc#002260#002691.mp4/0000428.png,/data/fhongac/origDataset/vox1/test/id10291#TMCTm7GxiDE#000938#001564.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#sf4uMnkYFG8#006920#007944.mp4/0000963.png,/data/fhongac/origDataset/vox1/test/id10286#DPPq8w5ILrA#000600#000977.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#002598#002743.mp4/0000002.png,/data/fhongac/origDataset/vox1/test/id10287#bP0bKbQQlzc#004126#004455.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#020799#021121.mp4/0000020.png,/data/fhongac/origDataset/vox1/test/id10287#V0ubcXO71Sg#005153#005311.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#NXjT3732Ekg#001093#001192.mp4/0000086.png,/data/fhongac/origDataset/vox1/test/id10289#Rn0Z_lIiL1w#000852#001047.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#021127#021712.mp4/0000236.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#014955#015160.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#u3s9xdUlmmk#003759#004783.mp4/0001075.png,/data/fhongac/origDataset/vox1/test/id10282#Zbz058o9j6s#004557#004656.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002006#002397.mp4/0000321.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#000266#000468.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#Rzpm9hlXV6I#005604#005821.mp4/0000090.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#014822#015172.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#d2Lasybvo7s#000793#001178.mp4/0000290.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#004267#004374.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#3g9CjhcNEWk#000935#001219.mp4/0000153.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021729#021933.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#000811#001065.mp4/0000127.png,/data/fhongac/origDataset/vox1/test/id10283#cmG1DiHm-fM#002612#002723.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#bP0bKbQQlzc#004126#004455.mp4/0000185.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021729#021933.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#007684#007832.mp4/0000127.png,/data/fhongac/origDataset/vox1/test/id10289#Fvm877eQSqE#002663#002802.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#Zbz058o9j6s#003945#004076.mp4/0000025.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#002098#002175.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#001162#001282.mp4/0000074.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#034732#034919.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#012067#012211.mp4/0000083.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#004590#004880.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#004267#004374.mp4/0000055.png,/data/fhongac/origDataset/vox1/test/id10283#oGZsanLiXsY#004205#004356.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#uiBjIKX_0l8#000067#000277.mp4/0000097.png,/data/fhongac/origDataset/vox1/test/id10286#isKyMAYUOgg#010624#010965.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#7lrVxsJOOZ4#005803#005909.mp4/0000010.png,/data/fhongac/origDataset/vox1/test/id10286#DPPq8w5ILrA#003645#003916.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#KacOkTDTi-g#000035#000595.mp4/0000635.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#000935#001219.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#TMCTm7GxiDE#000527#000706.mp4/0000173.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#020799#021121.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#001538#002000.mp4/0000310.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#000710#000798.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#NHARUN9OhSo#007425#007663.mp4/0000205.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#004448#004569.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#bP0bKbQQlzc#000799#001179.mp4/0000374.png,/data/fhongac/origDataset/vox1/test/id10291#kt4P4cyTpWQ#007143#007287.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#004902#005086.mp4/0000211.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#009812#010091.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#zFii0ROZZjc#000643#000821.mp4/0000047.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#000698#001023.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#mYc2BIS0zWU#001946#002062.mp4/0000047.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006609#006906.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#MHoaMi5hKkE#000653#000756.mp4/0000115.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#030432#030685.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#d2Lasybvo7s#000298#000704.mp4/0000047.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#002627#002747.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#sf4uMnkYFG8#006920#007944.mp4/0000314.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#015527#016270.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#EoCPhxtWUOc#002260#002691.mp4/0000082.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#030432#030685.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#NHARUN9OhSo#006912#007284.mp4/0000022.png,/data/fhongac/origDataset/vox1/test/id10286#isKyMAYUOgg#001010#001212.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#004590#004880.mp4/0000239.png,/data/fhongac/origDataset/vox1/test/id10280#NXjT3732Ekg#001093#001192.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#Zbz058o9j6s#003175#003420.mp4/0000233.png,/data/fhongac/origDataset/vox1/test/id10291#4aLg_keiGHw#000720#000820.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#dX8RBKI2FKc#005153#005367.mp4/0000135.png,/data/fhongac/origDataset/vox1/test/id10282#Zbz058o9j6s#002664#002764.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#Rzpm9hlXV6I#005604#005821.mp4/0000044.png,/data/fhongac/origDataset/vox1/test/id10287#V0ubcXO71Sg#005327#005538.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#016286#016718.mp4/0000307.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#004460#004582.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#003930#004117.mp4/0000086.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#014249#014381.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002515#002899.mp4/0000114.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#017575#017702.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#MHoaMi5hKkE#000266#000468.mp4/0000120.png,/data/fhongac/origDataset/vox1/test/id10281#ni6gO5jDLJE#006849#007013.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#012067#012211.mp4/0000116.png,/data/fhongac/origDataset/vox1/test/id10281#ni6gO5jDLJE#007321#007504.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#3g9CjhcNEWk#002484#002710.mp4/0000221.png,/data/fhongac/origDataset/vox1/test/id10287#bP0bKbQQlzc#004126#004455.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#zFii0ROZZjc#002432#002557.mp4/0000099.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#007425#007663.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#008232#008434.mp4/0000127.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021127#021712.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#8l5ZnDf-FUA#008599#008959.mp4/0000243.png,/data/fhongac/origDataset/vox1/test/id10290#0bA1AJCGEOo#003431#003598.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#011570#011689.mp4/0000084.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#000443#000552.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#021729#021933.mp4/0000003.png,/data/fhongac/origDataset/vox1/test/id10286#a3QzK5pWpI4#006226#006387.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#h87Y8nir1o0#012592#013069.mp4/0000010.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#012310#012443.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#002598#002743.mp4/0000094.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#006644#006763.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#002598#002743.mp4/0000168.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#013030#013309.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#002895#003020.mp4/0000062.png,/data/fhongac/origDataset/vox1/test/id10282#Zbz058o9j6s#002664#002764.mp4
